timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
30th < 2040,East,solar < rooftop < photovoltaic,electricity,expStOut,0.9366809557703183
10th < 2020,West,solar < rooftop < photovoltaic,electricity,expStOut,0.0
20th < 2025,West,solar < rooftop < photovoltaic,electricity,expStOut,0.0
20th < 2030,West,solar < rooftop < photovoltaic,electricity,expStOut,0.0
30th < 2035,West,solar < rooftop < photovoltaic,electricity,expStOut,10.709391876608287
30th < 2040,West,solar < rooftop < photovoltaic,electricity,expStOut,25.469708459927674
10th < 2020,East,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
20th < 2025,East,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
20th < 2030,East,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
10th < 2020,West,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
20th < 2025,West,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
20th < 2030,West,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
30th < 2035,East,solar < rooftop < photovoltaic,electricity,capaStIn,0.0
30th < 2035,West,solar < rooftop < photovoltaic,electricity,capaStIn,10.709391876608287
30th < 2040,East,solar < rooftop < photovoltaic,electricity,capaStIn,0.9366809557703183
30th < 2040,West,solar < rooftop < photovoltaic,electricity,capaStIn,36.17910033653596
10th < 2020,East,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
10th < 2020,West,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
20th < 2025,East,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
20th < 2025,West,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
20th < 2030,East,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
20th < 2030,West,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
30th < 2035,East,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.0
30th < 2035,West,solar < rooftop < photovoltaic,electricity,commCapaStOut,10.709391876608287
30th < 2040,East,solar < rooftop < photovoltaic,electricity,commCapaStOut,0.9366809557703183
30th < 2040,West,solar < rooftop < photovoltaic,electricity,commCapaStOut,36.17910033653596
10th < 2020,East,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
20th < 2025,East,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
20th < 2030,East,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
10th < 2020,West,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
20th < 2025,West,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
20th < 2030,West,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
30th < 2035,East,solar < rooftop < photovoltaic,electricity,capaStSize,0.0
30th < 2035,West,solar < rooftop < photovoltaic,electricity,capaStSize,40.076246931161364
30th < 2040,East,solar < rooftop < photovoltaic,electricity,capaStSize,3.59595574635736
30th < 2040,West,solar < rooftop < photovoltaic,electricity,capaStSize,155.84692337511547
10th < 2020,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2025,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2030,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
10th < 2020,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2025,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
20th < 2030,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
30th < 2035,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,0.0
30th < 2035,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,40.07624693116137
30th < 2040,East,solar < rooftop < photovoltaic,electricity,commCapaStSize,3.59595574635736
30th < 2040,West,solar < rooftop < photovoltaic,electricity,commCapaStSize,155.84692337511547
10th < 2020,East,fuelCell,none,expConv,0.0
10th < 2020,West,fuelCell,none,expConv,0.0
20th < 2025,East,fuelCell,none,expConv,0.0
20th < 2025,West,fuelCell,none,expConv,0.0
20th < 2030,East,fuelCell,none,expConv,0.0
20th < 2030,West,fuelCell,none,expConv,0.0
30th < 2035,East,fuelCell,none,expConv,0.0
30th < 2035,West,fuelCell,none,expConv,0.0
30th < 2040,East,fuelCell,none,expConv,0.0
30th < 2040,West,fuelCell,none,expConv,0.0
10th < 2020,East,fuelCell,none,capaConv,0.0
20th < 2025,East,fuelCell,none,capaConv,0.0
10th < 2020,West,fuelCell,none,capaConv,0.0
20th < 2025,West,fuelCell,none,capaConv,0.0
20th < 2030,East,fuelCell,none,capaConv,0.0
20th < 2030,West,fuelCell,none,capaConv,0.0
30th < 2035,East,fuelCell,none,capaConv,0.0
30th < 2035,West,fuelCell,none,capaConv,0.0
30th < 2040,East,fuelCell,none,capaConv,0.0
30th < 2040,West,fuelCell,none,capaConv,0.0
10th < 2020,East,fuelCell,none,commCapaConv,0.0
20th < 2025,East,fuelCell,none,commCapaConv,0.0
10th < 2020,West,fuelCell,none,commCapaConv,0.0
20th < 2025,West,fuelCell,none,commCapaConv,0.0
20th < 2030,East,fuelCell,none,commCapaConv,0.0
20th < 2030,West,fuelCell,none,commCapaConv,0.0
30th < 2035,East,fuelCell,none,commCapaConv,0.0
30th < 2035,West,fuelCell,none,commCapaConv,0.0
30th < 2040,East,fuelCell,none,commCapaConv,0.0
30th < 2040,West,fuelCell,none,commCapaConv,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,expConv,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,expConv,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,capaConv,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,none,commCapaConv,0.0
10th < 2020,East,heatpump < ground < network,none,expConv,5.079425809162823
10th < 2020,West,heatpump < ground < network,none,expConv,1.6371391702688198
20th < 2025,East,heatpump < ground < network,none,expConv,0.0
20th < 2025,West,heatpump < ground < network,none,expConv,0.031456213628221485
20th < 2030,East,heatpump < ground < network,none,expConv,0.013031858249632489
20th < 2030,West,heatpump < ground < network,none,expConv,0.0
30th < 2035,East,heatpump < ground < network,none,expConv,0.13406978057023244
30th < 2035,West,heatpump < ground < network,none,expConv,0.0
30th < 2040,East,heatpump < ground < network,none,expConv,1.3680501257469095
30th < 2040,West,heatpump < ground < network,none,expConv,0.20654405710660884
10th < 2020,East,heatpump < ground < network,none,capaConv,5.079425809162823
20th < 2025,East,heatpump < ground < network,none,capaConv,5.079425809162823
20th < 2030,East,heatpump < ground < network,none,capaConv,5.0924576674124555
30th < 2035,East,heatpump < ground < network,none,capaConv,5.226527447982688
30th < 2040,East,heatpump < ground < network,none,capaConv,6.594577573729597
10th < 2020,West,heatpump < ground < network,none,capaConv,1.63713917026882
20th < 2025,West,heatpump < ground < network,none,capaConv,1.6685953838970415
20th < 2030,West,heatpump < ground < network,none,capaConv,1.6685953838970415
30th < 2035,West,heatpump < ground < network,none,capaConv,1.6685953838970415
30th < 2040,West,heatpump < ground < network,none,capaConv,1.8751394410036504
10th < 2020,East,heatpump < ground < network,none,commCapaConv,5.079425809162823
20th < 2025,East,heatpump < ground < network,none,commCapaConv,5.079425809162823
20th < 2030,East,heatpump < ground < network,none,commCapaConv,5.0924576674124555
30th < 2035,East,heatpump < ground < network,none,commCapaConv,5.226527447982688
30th < 2040,East,heatpump < ground < network,none,commCapaConv,6.594577573729597
10th < 2020,West,heatpump < ground < network,none,commCapaConv,1.63713917026882
20th < 2025,West,heatpump < ground < network,none,commCapaConv,1.6685953838970415
20th < 2030,West,heatpump < ground < network,none,commCapaConv,1.6685953838970415
30th < 2035,West,heatpump < ground < network,none,commCapaConv,1.6685953838970415
30th < 2040,West,heatpump < ground < network,none,commCapaConv,1.8751394410036504
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,expConv,29.70158227157039
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,expConv,28.61693971326811
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,expConv,65.0
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,expConv,47.89163978778842
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,expConv,0.0
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,expConv,1.5874215012432629
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,expConv,1.684744949366042
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,expConv,2.9154236324236678
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,expConv,6.581048875921667
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,expConv,40.436984579259
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,expConv,7.065462853881215
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,expConv,3.9398898350466496
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,expConv,3.1766881998045733
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,expConv,1.4021738004270077
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,expConv,0.0
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,expConv,0.0
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,capaConv,29.70158227157039
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,capaConv,29.70158227157039
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,capaConv,31.386327220936433
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,capaConv,71.82331180019543
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,capaConv,75.0
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,capaConv,28.61693971326811
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,capaConv,28.61693971326811
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,capaConv,31.532363345691778
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,capaConv,38.59782619957299
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,capaConv,40.0
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,capaConv,65.0
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,capaConv,47.89163978778842
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,capaConv,49.47906128903169
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,capaConv,56.06011016495336
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,capaConv,60.0
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,capaConv,60.0
10th < 2020,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,29.70158227157039
20th < 2025,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,29.70158227157039
20th < 2030,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,31.386327220936433
30th < 2035,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,71.82331180019543
30th < 2040,East < EastNorth,wind < onshore < highFLH,none,commCapaConv,75.0
10th < 2020,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,28.61693971326811
20th < 2025,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,28.61693971326811
20th < 2030,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,31.532363345691778
30th < 2035,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,38.59782619957299
30th < 2040,East < EastSouth,wind < onshore < highFLH,none,commCapaConv,40.0
10th < 2020,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
20th < 2025,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
20th < 2030,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
30th < 2035,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
30th < 2040,West < WestNorth,wind < onshore < highFLH,none,commCapaConv,65.0
10th < 2020,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,47.89163978778842
20th < 2025,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,49.479061289031684
20th < 2030,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,56.06011016495335
30th < 2035,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,60.0
30th < 2040,West < WestSouth,wind < onshore < highFLH,none,commCapaConv,60.0
10th < 2020,East,autoReforming,electricity,use,-0.0
10th < 2020,East,autoReforming,gas < naturalGas,use,-0.0
20th < 2025,East,autoReforming,electricity,use,-0.0
20th < 2025,East,autoReforming,gas < naturalGas,use,-0.0
20th < 2030,East,autoReforming,electricity,use,-0.0
20th < 2030,East,autoReforming,gas < naturalGas,use,-0.0
30th < 2035,East,autoReforming,electricity,use,-0.0
30th < 2035,East,autoReforming,gas < naturalGas,use,-0.0
10th < 2020,West,autoReforming,electricity,use,-0.0
10th < 2020,West,autoReforming,gas < naturalGas,use,-0.0
